,category_id,time,家族,出産,子供,健康,私,お金
821,99.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
822,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
823,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
824,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
825,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
826,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
827,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
828,15.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
829,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
830,14.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
831,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
832,11.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
833,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
834,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
835,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
836,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
837,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
838,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
839,14.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
840,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
841,11.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
842,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
843,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
844,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
845,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
846,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
847,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
848,12.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
849,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
850,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
851,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
852,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
853,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
854,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
855,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
856,14.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
857,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
858,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
859,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
860,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
861,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
862,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
863,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
864,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
865,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
866,14.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
867,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
868,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
869,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
870,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
871,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
872,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
873,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
874,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
875,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
876,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
877,14.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
878,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
879,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
880,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
881,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
882,5.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
883,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
884,16.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
885,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
886,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
887,14.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
888,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
889,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
890,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
891,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
892,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
893,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
894,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
895,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
896,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
897,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
898,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
899,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
900,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
901,99.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
902,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
903,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
904,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
905,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
906,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
907,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
908,99.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
909,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
910,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
911,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
912,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
913,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
914,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
915,99.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
916,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
917,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
918,11.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
919,5.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
920,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
921,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
922,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
923,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
924,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
925,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
926,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
927,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
928,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
929,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
930,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
931,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
932,9.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
933,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
934,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
935,9.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
936,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
937,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
938,12.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
939,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
940,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
941,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
942,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
943,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
944,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
945,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
946,99.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
947,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
948,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
949,99.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
950,11.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
951,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
952,99.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
953,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
954,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
955,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
956,11.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
957,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
958,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
959,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
960,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
961,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
962,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
963,15.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
964,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
965,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
966,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
967,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
968,13.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
969,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
970,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
971,5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
972,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
973,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
974,99.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
975,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
976,14.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
977,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
978,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
979,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
980,11.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
981,14.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
982,11.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
983,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
984,11.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
985,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
986,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
987,14.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
988,11.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
989,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
990,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
991,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
992,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
993,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
994,16.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
995,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
996,14.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
997,11.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
998,13.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
999,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
1000,14.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
1001,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
1002,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
1003,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1004,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
1005,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
1006,11.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
1007,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1008,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
1009,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
1010,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
1011,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1012,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
1013,11.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1014,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1015,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1016,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
1017,99.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0
1018,11.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
1019,14.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0
1020,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1021,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1022,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1023,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1024,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1025,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1026,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1027,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1028,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1029,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1030,99.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
1031,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
1032,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1033,11.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1034,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1035,14.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
1036,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1037,99.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1038,11.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
1039,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1040,15.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1041,13.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1042,99.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
1043,5.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0
1044,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
1045,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1046,5.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
1047,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1048,11.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1049,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1050,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
1051,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
1052,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
1053,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
1054,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
1055,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0
1056,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1057,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
1058,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1059,11.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1060,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1061,9.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
1062,14.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0
1063,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
1064,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1065,99.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1066,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
1067,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
1068,16.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1069,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1070,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1071,14.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1072,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1073,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1074,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1075,14.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
1076,6.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
1077,14.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1078,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1079,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1080,11.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
1081,99.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
1082,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1083,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1084,99.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1085,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0
1086,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1087,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1088,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1089,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1090,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1091,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1092,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1093,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1094,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1095,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1096,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1097,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1098,11.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1099,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1100,99.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
1101,11.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1102,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1103,11.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1104,99.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1105,14.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0
1106,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1107,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1108,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
1109,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1110,6.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1111,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1112,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1113,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
1114,6.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
1115,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1116,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,14.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1118,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1119,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1120,14.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
1121,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1122,99.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1123,99.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
1124,99.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
1125,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1126,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1127,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1128,14.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1129,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1130,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1131,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1132,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
1133,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1134,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1135,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1136,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1137,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
1138,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1139,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1140,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1141,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1142,11.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1143,99.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0
1144,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1145,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1146,11.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
1147,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
1148,11.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1149,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1150,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1151,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1152,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1153,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1154,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1155,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1156,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1157,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1158,14.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
1159,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1160,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1161,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1162,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1163,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1164,11.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1165,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1166,11.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1167,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
1168,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
1169,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1170,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1171,11.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1172,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0
1173,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1174,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1175,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1176,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1177,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1178,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1179,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1180,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
1181,14.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1182,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
1183,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
1184,11.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1185,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1186,11.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1187,14.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1188,11.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1189,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1190,11.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1191,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1192,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1193,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1194,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1195,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1196,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
1197,14.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
1198,5.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
1199,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1200,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1201,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
1202,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
1203,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1204,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
1205,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1206,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1207,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1208,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1209,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1210,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1211,11.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
1212,16.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1213,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1214,14.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
1215,11.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1216,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1217,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1218,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
1219,6.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1220,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1221,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1222,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
1223,14.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
1224,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
