,id,score,content,time,家族,出産,子供,健康,私,お金
1746,6444968.0,0.0,１ヶ月と２週間の娘がいます。 ここ最近、毎日うんちは出ますが硬いのかちょっとしか出なくて綿棒で出してる状態です。 マッサージもしてます。毎日、綿棒使うのも良くないみたいですよね？ 出生体重2884グラムで１ヶ月検診では約一キロ増えてました。 母乳がほとんど出ないのでほぼ完ミで現在、ミルクは120を６回でトータル720です。 授乳時間が空いた時は140にしています。 ミルクの量が少いんでしょうか？  ,3,0,1,1,1,0,0
1747,6444973.0,0.0, やっぱり気を使うところって疲れちゃいますね🥺🥺🥺 短時間だったのにお腹張りまくりで苦しいです😭  うちの旦那両親は離婚しているので義父義母バラバラに挨拶行く分には構わないんですけど、義父方の親族がどうしても苦手、、 息子が生まれてから、息子は義祖母の生まれ変わりだと言われたり、他にも自分的には言われて嫌な事があったので次は何言われるかって警戒しちゃってるのもあるとは思うんですけど😂 頭固いのか何なのか年齢も43とかで若いのにいつも一言多いんですよね笑   今日も息子の〇〇な所はうちの血だとか、家系だとか。 血液型調べてないって話から、それだと本当に旦那の息子か分からないみたいなこと言ってきたりとか。 次の子が女の子の予定で、すでに臨月入ってるのに女の子はいかん。喧嘩できる男兄弟がいないと。もう1人欲しいなぁみたいに言ってきたり！ 寝かしつけ方法に口出ししてきたり慣れない場所で泣いてる息子に甘やかしたらかん！って言ってきたり！   旦那の息子か分からないみたいに言う割に息子可愛がってくるしジィジって覚えさせたいみたいだし警戒心溶けてくると喜んでるし！なんなの？血液型分からないと本当に孫か分からないんでしょ？笑笑 （100億パーセント旦那の息子です笑笑😂） いちいち血筋に結びつけるけどさ？そりゃ旦那と結婚したんだからお互いの親族の血も入ってるさ！でも全部が旦那の父方の家系から遺伝してるわけじゃないだろうし、血液型わかんないからうんぬんかんぬんて言ってる事めっちゃ矛盾してるやん😂😂😂 それに女の子より男の子みたいに言ってるけど産むのは私だし女の子も欲しかったし旦那も女の子希望でしたけど？笑 子供の人数だって2人か3人かなんて夫婦の問題ですよね？？？？？？？？ しかも臨月でいつ出産かってナイーブな時期にそれ言う？？？？？？？？笑 こっそりトイレで泣きました🥺笑 息子のしつけしてるのは私達夫婦なので子育てに口出しもイライラする😂 息子が色々出来るのは息子自身の頑張りだったり、私達の日頃の接し方だったりが関係するのであってたまーーーーーーに会う義父が身につけさせてるわけじゃないんですよ？？笑🙃 スルースキル高めの私だけど、しょっぱなから孫か分からん話振られてピリピリしてたから色んなことに余計にムカついた〜！！笑笑   てか、毎回思うけど旦那は義母に育てられたし私も義母にはお世話になってるけど義父にはぶっちゃけ世話になってないし会わせる義理もないのに旦那の親だし会わせた方がいいかなって思って会わせに行ってるんだよ〜 旦那は会わせたい気持ちがあるだろうに、私が悲しい思いすると思って会わせてあげたい！とか言ってこないからこっちが提案してますよ〜？？🙃 言葉悪いけど、子育てちゃんとせずに浮気して女とって離婚して養育費もろくに払わなかった立場で孫と会えてる事に感謝してほしいよね🙃💓  キャンプとか好きみたいで息子連れて行きたいとか思ってるみたいですけど、初めての事は出来る限り自分達でやりたいし何より怖いので息子が自分でしっかり意思表示して私が安心出来るまでは行かせません💓  新居が出来たら和室作って仏壇置ける様にって話も、家に和室はあるし長男ではあるけど離婚してる義父家系の物を継ぐ気は無いので絶対嫌だと旦那に釘打ち済みです💓💓💓   あ〜〜スッキリした！ 毎年思うけど本当救いなのは旦那がいつも話聞いてくれて受け入れて謝ってくれる事と年に2、3回しか会わない事かな？😂 いくら受け入れてくれてても旦那に全部言うのは気が引けるのでちょっと発散でした！！！ 次会うのはいつかな〜〜〜 ,3,1,1,1,0,1,0
1748,6444974.0,0.0,育休手当の受給について、お知恵をお貸しください😭💦 現在3月1日生まれの子供が居て育児休業中です。 保育園ですが、中途は以前より申し込みしていて待機児童になっています。31年度の申し込みで、4月より保育園の内定が無事に決まったのですが、子供が1歳を過ぎてしまうのと、内定は頂いているものの復職するまで時間がかかる為、1歳になる前に育休の延長を希望したいのですが可能なのでしょうか？💦😢,3,0,1,1,0,0,0
1749,6444975.0,0.0,  あけましておめでとうございます🎍 今年もママリにお世話になります🙇‍♀️    年明けて、 旦那に あけましておめでとう 3人でこうやって過ごせる事が 本当に幸せ って言われて すごく嬉しかった😭💕  普段から凄く家族想いで 息子が産まれた時も立ち会いしてくれて 退院まで病院に泊まって 産後の私を休ませてくれたり、 家事も育児もめっちゃしてくれる…  検診も予防接種も 開始時間に合わせて休み取って 絶対一緒に行ってくれるし 記念日も休み取って どっか連れてってくれるし 記念日じゃなくても記念日でも サプライズプレゼントが 突如あったりする笑  カレンダー通りの休みの旦那は 休みの日は息子とずっと遊んでるし ドライブにも進んで連れてってくれるし お弁当作ってあげてて 自分で洗って返してくれて 弁当袋の中に 今日もありがとう ってメモ書きがあったり 息子の寝かしつけも 毎日お風呂に入ってくれたり 仕事はほとんど 定時で終わらせるように頑張ってくれて 終わって帰ってきたら 息子とずーっと遊んでくれる…   仕事も頑張れてるのか 昇進の勢いが凄い！笑  もう出来すぎた旦那くん…。   しかもさっきなんて 俺、お前と結婚出来て しかもこんなに可愛い息子産んでくれて とんでもない幸せ者だわ って言ってくれた😭😭  付き合ってから今まで お互いに不満が無いし喧嘩もした事ないし 産後も全く冷めない！  不満無いの？って聞いても 家事育児ほとんどやってくれてるママに 不満なんてあるわけないでしょ 不満なんかより感謝の気持ちしかないわ って言われるし😭  私も不満なんてないよ〜😭 ピカイチな旦那、パパだよ😭 毎日ありがとう😭💕 本当に大好き😭 この人と結婚してよかった…  と改めて思った元旦でした😭    お惚気すみません🙇‍♀️🙇‍♀️🙇‍♀️  ,3,1,1,1,1,1,1
1750,6444978.0,0.0,生後10ヶ月の息子が最近噛んだり引っ掻いたりがすごいし、後追いもすごいしモンスターすぎてツライです。 少し離れる時間ができれば良いのですが、姿がちょっと見えなくなると大声で泣き叫びます。 もう精神的にツラくて、、痛いことされると結構強めに「ダメ‼︎」と言って怒るのですが、やはり分かっていないようで笑ってます。 それを見ると余計にイライラしてきちゃうんですよ。  頭では分かっているんです。こんなに怒りたくないしイライラしたくないです。旦那にも当たってしまうことが増えてきちゃって、雰囲気悪くなったりすることが多くなってきました。 後追いだって今だけ…普段はかわいいと思えますが、寝不足と疲労がたまるとイライラも溜まって悪循環です。,3,1,0,1,0,0,0
1751,6444979.0,0.0,愚痴です。ここで吐かせてください。  今年もこの季節がやってきました(´ ･ω･ `) 毎年年始に主人の親戚達が集まり参加しています。 ３歳の息子がいるのでせめて22:00前には帰りたいので (いつも20:00には寝てしまいます) 主人にもあらかじめ伝えてあるのですが   (私の口から先に帰ります。とは言いづらく 主人に先に帰らせるねと一言言って欲しいと) 毎年毎年帰るのは結局24：00近く。 (他にも上から15歳下は4歳の子供達がいますが ずっとゲームをしていて親達も寝かせようとはせず いつも先に帰れずにいます☹️)  わたしもいつも子供と21:00には寝てしまうので 眠くて眠くて仕方ありません。 今日も23:00頃になってまだ帰る気配がなかったので  👩🏻先に帰っていい？眠いし、息子も寝かせないと と言うと、 👱‍♂️そんなの知らねーよと言われました😑😑  家に帰宅し、なんであんなこと言うの？と言うと 👱‍♂️眠いから帰るとか普通に考えてないだろ んなこと、知らねーよ。 あの場面で言うことじゃない。 と逆に怒られました。  ...来年からは絶対年始は旅行に行こう。 もう集まりたくない( ･ᴗ･ )   ,3,1,0,1,0,1,0
1752,6444986.0,0.0,生後2ヶ月半ですが 左目だけ目やにがたくさんでます💧 1日に何度も何度も目やにを拭きます。 眼科へ行ったらよいですかね？  お子さんが同じ症状だった方 いらしたら教えてください！ (生後2~3ヶ月まで目やにが出ていて 眼科で目薬を処方してもらい治った など),3,0,0,1,1,0,0
1753,6444988.0,0.0,あと1週間ほどで息子が生後4ヶ月になります👶 モロー反射でしょうか？手足がビクッとなるのが気になります。音がなるときはもちろんですが何も音がしなくてもビクっとなり昼間は特に布団へ寝かせるとすぐ起きてしまいます💦義理母にもこんなになるっけ？と言われ、心配になってしまいました💦生後4ヶ月の頃はこんなものなのでしょうか？またどのくらいから落ち着いてきますか🤔？,3,1,0,1,0,0,0
1754,6444989.0,0.0,年が明けて、ママリやインスタ見てて、親族に会うのが嫌だったり、年賀状の報告など嫌な思いをされてる方が多い気がしました！ 私は大丈夫！って思ってましたが、帰って年賀状見てやはり妊娠報告あり…保育園からの仲良い友達ですがなんだか悲しくなりました😭 11月に流産手術してそろそろ初の生理… 普段は望んでないけど、今回は早く生理きてほしい！！！ 今年こそはママになりたい💕 一昨日ソフィア飲み終えたから明日から明後日には生理来てくれるかな？ 質問でなくてすいません💦,3,1,1,0,0,1,0
1755,6444990.0,0.0,まだ新生児微笑するんやぁ！！ 可愛すぎる……笑 最近全然見てなかったから、もう無くなったのかぁと思ってたから…… 旦那イラつくから癒されたよ、ありがとう娘。笑,3,1,0,1,0,0,0
1756,6444993.0,0.0,"元旦から気分最悪です。。 私が悪いんでしょうか？旦那？お互い様？  旦那は24時間のシフト制勤務の為30,31,1と3日早朝から働き、30,31日は帰宅したのが20時半頃でした。 旦那は今月で今の仕事を退職し、遠くに引っ越します。 今日、元同僚が旦那に最後だからと会いに来てくれました。そのまま飲みに誘われ、元同僚も旦那が仕事終わるのを2時間以上待ってくれてるから断れないと。 ちなみに私も一緒に働いてたので、その人のことは知ってますし、結局７人くらいで飲みに行き、私の仲良い子もいて「旦那さん拘束されてるよーごめんねー」と連絡も来ました。私はもうすぐ引っ越すしと寛大にならないとなって思ってはいました。 私たちの職種は年末年始関係ないので元旦だろうが飲みに行ったりします。普段夫は飲みに行かず毎日直帰してくれますが仕事が忙しいので帰りが遅くほぼワンオペです。  でも、私は家で今日は前からすき焼きと言ってました。旦那も知ってます。ケーキも買って待ってました。 準備して一緒に食べようと待ってました。私はいつも旦那の帰りが何時だろうがご飯を待って一緒に食べます。 結局23時に帰宅し私は寝落ちしてたら、旦那はシャワーを浴びて即ベッドに入りました。 起きた時にキッチンに行き、すき焼きとは何も触ってもなく、なんのために、誰の為に作ったのか悲しくなりました。 その時私が小声で「食べてないじゃん」って言ったのが聞こえてたのか、(旦那はキッチンのすぐ近くで寝てます) 食べるよ。ってすぐキッチンに来ました。 その時点であたしはイライラしたので捨てるわ！誰も食べないなら！って言いました。結局旦那は「飲み行かなきゃよかった」と言ってまた布団に戻り話もしてないです。  大晦日も元旦も娘と二人で寂しく、こんな事になりました。明日は休みなので義親の家に行きますが行きたくもないし、すき焼きも残ってるし、ケーキもあるし、どうすんだよってイライラが収まらないです。",3,1,0,1,0,1,1
1757,6444994.0,0.0,明日は実家と義実家に挨拶回り😳😳 実家はいいとして､義実家めんどいｗ 家で食事会したくないらしくて､義兄の家でやればいいって毎年言う(義兄宅は3年前に家建ててキレイだから) 結局外で食事会するんだけど､娘はつかまり立ちしたがりの上にズリバイ徘徊するし､甥っ子(1歳)も動き回るから私も義姉も目が離せない💦 しかも同じ事何回も聞くし言うし､甥っ子と娘比べてくるけど､月齢も学年も違うんだから辞めて欲しい😑 私の子育てと義姉の子育ても比べようとしてくるけど､まじ辞めて欲しい…,3,1,0,1,0,1,0
1758,6444995.0,0.0,新年早々なんですが、妊娠してからというもの旦那のことがほんとに嫌でたまりません😥触られるのも嫌、無駄に色々話しかけるのも鬱陶しいと思ってしまいます😥そういう時期なんですかね😥,3,1,1,0,0,0,0
1759,6444996.0,0.0,7ヶ月の息子がいます。 今、義実家に同居してて、旦那は別居中ですが義両親も義姉も育児に積極的で、とっても助かってます。 おかげで、息子は色んな人に会ってもニコニコしてて、今のところ人見知りはありません。  私は今の状況にとても満足してるのですが… たまに、息子は私のことママって分かってるのかな？って思ってしまいます。笑  私が息子の名前を呼んでも、義両親や義姉のところに行ってしまうことがよくあります。  息子にとっての私は、毎日一緒に寝てる、ミルク与えてくれる、オムツ替えてくれる、一緒に風呂に入ってる…ただそれだけの存在なのかな？ってちょっと寂しくなってきたり…笑  同じような環境の人に聞きたいのですが、 子どもはいつになったらママって分かってくるのでしょうか。 何人かと同居してても、ママはママ、みたいな。  良かったら聞かせてくれたら嬉しいです！,3,1,1,1,0,1,0
1760,6444997.0,0.0,愚痴です。聞いて欲しいだけです。  今日、雪道で娘を抱っこしているときに転んで、足をくじいてしまいました。 痛みはあるものの大きく腫れてはいません。一応、自宅の中では「イテテ！」と言いながら歩いています。  子どもたちが寝たので出来れば休んでいたいのですが、洗濯物がたまっていたので洗濯機を回しました。 洗濯中も干してる時も、旦那はスマホでゲーム。 なんなら、スマホゲームの話で私に話しかけてきます。 足痛そうだね、と言いながら目線はゲームです。  その時点でも腹が立っていたんですが、それを超える腹立ちが私にやってきました。  洗濯を干してる時に娘が泣いて、旦那行くのかな？と思って待っていたら、そこは動きました。 しかし、娘はおっぱいでないと寝てくれません。 私は足も痛いし、ちょっと高いところに干したいバスタオルを干すのを旦那に託して交代しようと思いました。 「こっち干してくれない？」と言うと、露骨に嫌な顔で『あ？』と言われ、「足痛いんだよね。お願い」と言ったら動いたものの『これ無理。やりづらい』と文句をいう。 「じゃあいいから置いといて(怒)」と声かけたら、ブツブツ言いながら干し終えたようです。 「もう今後頼まないから。ありがとう」と声かけると無視されました。  年末年始、休みなしで働いてることには敬意を払うけど、自営業で給料が上がるわけじゃない。 初めはケガしたことにも心配してくれてたのに(湿布貼ってくれた)、育休中の専業主婦が甘えんなと言われてる気分でした。 しばらく腹立つなー。口も聞きたくないや。,3,1,1,1,0,1,0
1761,6445002.0,0.0,１歳2ヶ月の男の子の体重教えてほしいです！,3,0,0,1,1,0,0
1762,6445004.0,0.0,熱性痙攣のダイアップについて質問させてください。娘がこの間熱性痙攣を起こしました。病院側でダイアップを使用するかは親が決めてくださいといわれました。ちなみに熱性痙攣は初めてです。ダイアップは貰ったほうが良いでしょうか、それともまだ初めてだしやめたほうが良いでしょうか、あとダイアップの副作用、ダイアップは一回使ったら小学校上がるまで使用しなきゃいけないのか、など知ってる方など教えて下さい。,3,1,0,1,1,0,0
1763,6445005.0,0.0,やっぱり内孫より外孫よね！ でもうちの子の方が挨拶きちんとしてたもん！ すごいんだから！！！と自分を励ましてまた第2ラウンドの親戚集まりがんばろ。,3,1,0,1,0,1,0
1764,6445008.0,0.0,あー。もー2日から仕事かぁ…子供と2人でもいける堺市内で、おススメの初詣いける場所ありますか？あと屋台とかある場所教えてください💦,3,0,0,1,0,0,1
1765,6445012.0,0.0,東大阪市にある石切山手保育園に通わせている方、または通わせている子が知り合いにいる方いたら教えて頂きたいことがあります。  年始の保育はいつからか知りたいです。 宜しくお願いしますm(__)m,3,0,1,1,0,0,0
1766,6445015.0,0.0,新年早々旦那と怒鳴り合いの ケンカをしてしまった。 子供の前で最悪。 こんなとき子供にはどんな 声かけをしたらいいんでしょうか？ トラウマになるんですかね… 怒鳴り合いのケンカは 初めてじゃなく何度もあって… 何か今日は息子が 元気ないような気がして とても心配です。 でもどうしても旦那とは 仲良くできません。,3,1,0,1,0,0,0
1767,6445017.0,0.0,子供が12時過ぎまで寝なくて朝起きれなくて旦那の朝食作れないのは普通のことなんですか？,3,1,0,1,0,0,0
1768,6445019.0,0.0,はー。疲れた😭 義実家に夕方から行ってやっと帰宅、、。 背もたれある椅子に座れてたけど滞在時間長い、長すぎる。旦那は、隣で何も気にもせず飲み続ける。 お義父さんは疲れたでしょー、産まれたら病院行った方がいい？来年は来たくないとか思ってるでしょーなど否定するしかない質問しかしてこないし。 義妹の息子たちは兎に角うるさいし口が悪すぎる。。 すぐ、死ねとかぶっ殺すぞとか(2歳と4歳児)それ見てたら子供って嫌だなとか変なことばっか考えてしまった😭 ずっと座ってるだけだからお腹苦しくて苦しくて腰は痛い坐骨神経も痛い。最悪な元日になりました😂 気を一切使えない旦那が本当に嫌い。 いいよな、お前は実家だからゴロゴロ酒飲みながら寝っ転がれるし。ただお腹が大きい人くらいにしか思ってないんだろうな😌 もう二度と義実家には行きたくない🙄,3,1,0,1,1,0,0
1769,6445021.0,0.0,"4月末頃が予定日なのですが、その辺に出産された方に教えていただきたいです( ..)"" 入院中のパジャマは半袖、長袖どちらを持っていきましたか？？ ",3,0,1,0,1,0,0
1770,6445031.0,0.0,やってしまった😂 私の実家に家族で帰省しているのですが、 今日は息子が熱が高くグズグズで終始私にべったり。 そんな中旦那はゲーム&テレビ😓 息子がグズグズしすぎて私もつい息子にキツイ口調で接してしまったときに旦那から「熱があるのにそんな言い方はかわいそう」と言われ私はカッチーン。 母、妹がいる中旦那に「だったから遊ぶのかわってよ！ずっとゲームばっかすんな！」と言ってしまい旦那もブチギレ😩 それからというもの2階の部屋に引きこもりな旦那… 実母の前で喧嘩し旦那は気まずくなったのかも😓 新年早々しかも実家で喧嘩。。。 今年は仲良く過ごそうが目標だったのにな😂😂😂,0,1,0,1,1,1,0
1771,6445032.0,0.0,2人目妊娠中なのですが、出産(入院中)時の上の子について質問させて下さい。  うちは実家より義実家の方がだいぶ近く、出産予定の病院からは特に激近です。 義母から｢入院中～退院後どうするか、また相談しなきゃね｣と言われてるのですが、理想は上の子も病院で一緒に過ごすか入院中だけ預かってもらい、退院後は自宅で過ごしたいなぁと漠然と考えてます。 実母も居ますが、独り身で仕事が忙しいみたいなので里帰り出来るかちょっと分かりませんし、私自身自宅が1番精神的に楽です。  上の子の時も里帰りはせず自宅だったのですが、やはり2人を自宅で1人でみるのは大変なのでしょうか… 主人は仕事柄だいたい同じ時間(夕方)に帰ってきます。 保育園も産前産後だけ預ける事が出来ると聞いたのですが、一時期だけだと子供が戸惑ってしまうでしょうか？  2人目出産された方、これから出産される方、上の子をどうされるのかお伺いしたいです。  宜しくお願い致します。,0,1,1,1,1,1,1
1772,6445033.0,0.0,結婚式の最後に旦那さんのお父さん、つまり義父が挨拶しますよね。 その挨拶について質問なのですが、義父があいさつの中で息子の嫁(私)を呼び捨てにすることは普通なのでしょうか？  今日結婚式ぶりに会った友人に、呼び捨てでびっくりしたと言われたので、、、 そういえば呼び捨てにするのって普通か？と疑問に思いまして😅,0,1,0,1,0,1,0
1773,6445034.0,0.0,義実家では自分は空気。はぁ(-_-)辛かった💨💨,0,1,0,0,0,1,0
1774,6445036.0,0.0,母乳育児推進病院で出産予定の初産婦です。  最近、出産直後の母乳の出が悪い期間に完全母乳育児を推し進めて糖水やミルクを足さなかったばかりに、赤ちゃんが新生児低血糖や重症黄疸になり脳の発達に障害が出てしまう…発達障害が増えた一因に母乳育児推進がある…みたいな説が有る事をしりました。  通っている病院が、母乳育児推進病院で、医療的に必要が無ければミルクは足さない、とにかく吸わせれば母乳が出るようになる、という方針の病院なのですが、母乳育児推進病院で出産された方…、ミルクや糖水を足す必要性があるかどうかは血糖値やビリルビンの値を数値的に出して管理してもらえましたか？？ それとも、母乳育児推進病院でよく言われている 、3日間は栄養をもって来てるから母乳が出なくても問題ない！って言われて特に数値的な管理はされませんでしたか？？,0,0,1,1,1,0,0
1775,6445041.0,0.0,今月で3ヶ月になる息子がいます。今事情があり数日間だけミルクだけになりました。混合の時は120ミリを多くてもあげていました。今は、ミルクを160ミリを、あげていますが早くお腹がすいてしまいます。完ミのお子さんで3ヶ月ぐらいのママさんはどのぐらいの量を、何時間間隔であげていますか？参考にさせてください。また、母乳再開したときに飲んでくれるかも心配です💦,0,0,1,1,0,0,0
1776,6445042.0,0.0,長男のことです。 たまにこの子は自閉症かなーなんて思うことがあります。もしそうだったら早めに療育とかなんとか対処するべきなのかなって思ったり。でも検診では指摘されたことはありません。けっこうゆるい感じなので😅  私の気になることは  1、言葉 最近2語文3語文はでてきました。 例えば｢マック かいたい｣｢おっきいイオンいきたい｣｢みず おかわり｣とか。 理解力はあります！ただ｢今日なにしたの？｣ってきくといつも｢ぶーぶ(車)｣ってしか言いません。たしかにトミカだいすきな子ですが😅｢なに食べたい？｣ときけば｢カレー｣か｢ぱっぱ(ふりかけ)｣です。  2、円をかくようにぐるぐるまわる 走り回ることが大好きな子なので、家にいると時々ぐるぐるまわってます。10週くらいするとやめたり、私がストップというと笑ってとまります。  3、寝ながら遊ぶ 最近寝ながら遊ぶようになりました。車で遊ぶときに寝転んだり。あっ車並べたりします  4、支援センターで友達とのかかわりかた 先生たちやいつも会う友達とは遊んだりしますが、人が多いときなどは周りを気にしながら遊んでます。みんなで紙芝居読んだり踊ったりするときも、気にはしてるけどなかなか輪に入れずにいるときがあります。一緒にいこう？といっても嫌だとほかの遊びをしたりします。 ほんっと人が多いと遊ぶ手がとまり周りを観察してる感じです。   これは個性なんでしょうか？自閉症なんでしょうか？ ワンオペだし、まわりに頼れる人いないし、わたしがこの子をちゃんと見なきゃ！わかってあげなきゃ！とおもうぶん子育てに神経質になってしまいます。 どなたかおしえてください。 ,0,0,0,1,0,1,0
1777,6445045.0,0.0,弱音を吐かせてください、、 19週初マタです。  大晦日とお正月実家に帰っていたのですが、 同時期に帰省していた兄が風邪を引いており、 その風邪を主人がもらってしまったようで 先程から苦しそうにしています。  沢山気使わせてしまってストレスだったかなぁ 可哀想なことしたなぁと思っています。。  そして我が家には風邪薬を常備してなく、 冷蔵庫の中の栄養ドリンクを飲んだそうですが どうやら賞味期限切れだったそうで。。  賞味期限切れを置いておいてしまって 可哀想な事したなぁと さらにやるせない思いです。。  そしてわがままですが、 2人で過ごす最後のお正月だったのになぁ という思いがあり。。 わたしまで眠れなくなってしまいました😥,0,1,0,0,1,1,0
1778,6445048.0,0.0,陣痛がいつくるのかそわそわしています😰💭 切迫で36wまで薬を服用しており、37wの健診では子宮口2㎝開いていると言われています。  一人目が切迫入院で点滴外して３日で産まれているので、てっきり今回も早く産まれると思っていたのでまさか年を越すとは😅💨  お腹の張りは数分おきにあったりしますが、腰痛や生理痛のような痛み、お尻の圧迫感など陣痛に繋がる痛みはなく😂💦 前駆陣痛でおさまってしまいます😢  ご出産された方、陣痛に繋がるようにどんな事をしましたか？💡 参考までに教えて下さい😃🎶  ,0,0,1,1,1,0,0
1779,6445049.0,0.0,ちょっと愚痴らせて下さい… 今日義母の実家(車で40分くらい)に義理の両親と私の家族で行きました。  うちの子は夜車に乗ると眠くてギャン泣きしてしまうのですが、いつもは仕方ないのでそのまま乗っててもらってます。  しかし今日、本当は早く帰りたかったのですが義両親が酔っ払い楽しくなってしまい家を出たのが22時頃になってしまいました。(ここから私のイライラはスタートしています。)  私が運転していたのですが、案の定子供は車の中で泣きはじめました。 義母が抱っこしたくなっちゃうね〜と言ってきたので、危ないから可哀想だけどできないんですよ、と言ったらそうだよね〜と納得してくれました。  すると義父が  抱っこしろよ！可哀想だろ！ と言ってきたので旦那が、これで抱っこしちゃうといつも抱っこしてくれると思っちゃうからできないよーママと2人で乗ってる時とか抱っこできないでしょ？ と言ってくれましたが、 そんなんじゃねーだろ！可哀想だろ！抱っこしろよ！ そんな変な運転なんかしなきゃいいだろ！ 温もりが欲しいんだよ！と強く何回も言ってきました。  義両親の家に着き、降りてとりあえず抱っこしていると また同じような事を言ってきたので 私も可哀想だとは思ってるけど、事故にあって飛んで死んじゃったら嫌なので！！と伝えました。  まぁなんとか家まで帰ってきましたが… とても疲れました。 途中はイラついて泣きそうになっていました。  昔と今とでは全然違うんだよねと義母はフォローしてくれましたが… 義父はかなり頑固な為何を言っても聞いてくれない感じです。  こんな言い方されるとこっちが悪者みたいになってるみたいで悲しくなります。  はぁ…。これからこんな事が続くのかな…  読んでくださった方ありがとうございました…    ,0,1,0,1,0,1,0
1780,6445053.0,0.0,授乳中なんですがどうやら風邪をひいてしまったみたいです。うちの娘は寝かしつけたら朝まで7~8時間ぶっ通しで寝るのですが、やはり風邪薬は飲まない方がいいですかね(*_*)？,0,0,1,1,1,0,0
1781,6445054.0,0.0,愚痴混じります…今日、旦那が39度の発熱しインフルA型と言われました。 昨日から微熱、咳、喉の痛みがあったそうですが、私は知らず、息子のお風呂上げ、寝かしつけ、抱っこなどを普通にさせてしまってました。  今日様子がおかしく問いただしたら怒られるのが嫌だから熱の事は言えなかったと言われその発想に勿論ブチ切れて休日夜間に行かせたところこの結果でした。  1LDKに住んでるため完全な隔離は出来ません。実家もないため頼れません。  今は息子に感染していないか、ただそれだけが怖いです。 気づかなかった私も悪いですが誤魔化して息子に近付いてたクソ旦那が許せません。  インフルエンザの感染期間？みたいのってどれくらいでしょうか、今から出来ることはないでしょうか。 回答お待ちしております。,0,1,1,1,1,1,0
1782,6445055.0,0.0,元日はお昼すぎの、義母の実家までご挨拶へ🚗 初めての中距離ドライブは、割とすぐ寝てくれてよかった😊 義父は初めて会う娘、喜んでもらえてよかった！ あと義姉と旦那の叔父さん、旦那の従姉妹とその旦那さんにもご挨拶。 いや初登場キャラが多いわｗ 義母も含めてみんなに抱っこして貰ったから、きっと強い子になる！根拠はない！笑 いやーしかしみんなフランクだしざっくばらんだから疲れてないと思ったけど、家に帰ってくると疲れを実感！😂 さー寝よ寝よ。娘、せめてあと1時間は寝ててくれ！,0,1,0,1,0,0,0
1783,6445056.0,0.0,5才の子供が朝食後と夕食後に嘔吐しました。  熱や下痢もなく嘔吐した時以外はいたって普段通りで元気です。  過去胃腸炎と診断を受けた時はもっとぐったりで元気も食欲もなかったですが、今回は軽い胃腸炎って可能性ありますか？  上の子が数日前に一度下痢の後に嘔吐も一回つきました。 それからは何もないですが上の子からうつった可能性ありますよね？,0,0,0,1,1,0,0
1784,6445060.0,0.0,1歳になる娘がいます！ 1歳を過ぎたら牛乳かフォローアップミルクを飲ませた方が良いのですか？  いまは母乳を飲んでいて、ご飯が好きではなく、おっぱい5～6回と多めです。 ご飯は好きではないですが、どうにか150～200グラム食べてます。  おっぱい飲んでいたら牛乳やフォローアップミルクはいらないですか？ もし断乳、卒乳したら飲ませるのですか？  少し前に温めた牛乳を試しに一口あげてみたのですが、嫌いなようでべーしました💦 フォローアップミルクはあげたことないです。  どうしたら良いのか全く分からないので教えて下さい！🙇 体重は服を着て10キロくらいなので平均より大きめだと思います！,0,0,1,1,1,0,0
1785,6445069.0,0.0,排卵日のタイミングについて。 タイミング取って、授かること、ホント難しいなあ。と思います。 排卵日って言うけど、排卵日を確定できる方法なんて実は無いんですよね。 生理の周期が安定してる私でも、生理が2-3日早まったり、遅れたり。排卵検査薬だって、排卵する辺りから陽性になる訳で。どこが排卵日だったかなー。て、排卵検査薬とにらめっこしても、特定することって難しい💦基礎体温だって、単純な作業だけど毎朝寝起きに続けるのって難しい💦毎日同じ時間、布団の中で。寝起きに計る訳だから、ウトウトしちゃって気付いたら寝ちゃってて、結局、計れなかった💦てゆう落ち💦 生理周期が安定してる私の場合だと、結局はアプリの排卵予定日当てにするけど、タイミング取るけど。なかなか授かれない😭 一番良いのは、排卵予定日１週間前から１週間後まで毎日エッチすること！だけど、うちの旦那はそこまで性欲強くありませーん😭‼️  話しは変わり、、子供を授かることが念願だけど、欲しくてもなかなか出来ない夫婦沢山いると思います。その中、幼児虐待のニュース見る度、心痛みます。自分のお腹から産まれた命、一生かけて大切にすること、何で出来ないかな。何で周りも助けてくれないかな。って。  自分の子供、欲しくてもなかなか出来ない人世の中いっぱいいるのに。。。  すみません💦妊活の呟きのつもりが、話し脱線してしまいました💦  今月もタイミング取れたらいいな。 排卵日に合わせたタイミングって、ホント深い話し凄く難しいけど、 １日でも早く、赤ちゃん👶私のお腹に宿ってね💓,0,1,0,1,1,1,0
